UNITID,LEXP100K,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,LILSYN,XLSTOTAL,LSTOTAL,XLSLIBRN,LSLIBRN,XLSOPROF,LSOPROF,XLSOPAID,LSOPAID,XLSSTAST,LSSTAST,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM 
199865,1 ,2,"R",80936,"R",220242,"R",145,"R",3702,"R",47117,"R",165,"R",77217,"R",84803,"R",344721,"R",429524,"R",5768,"R",4615,"R",10383,1,"R",512,"R",328,1,"R",12.00,"R",4.00,"R",3.00,"R",0.00,"R",5.00,"R",0,"R",346214,1,"R",88221,"R",25277,"R",90129,"R",13921,"R",129327,"R",0,"R",34746,"R",34746,"R",598508,510287
199892,1 ,2,"R",36074,"R",363081,"R",144,"R",57,"R",89339,"R",6,"R",26320,"R",36137,"R",478884,"R",515021,"R",3001,"R",35604,"R",38605,1,"R",496,"R",63,1,"R",7.00,"R",3.00,"R",2.00,"R",2.00,"R",0.00,"R",0,"R",22468,1,"R",1719,"R",41650,"R",111222,"R",2716,"R",155588,"R",0,"R",20922,"R",20922,"R",200697,198978
199908,1 ,2,"R",31278,"R",248129,"R",91,"R",635,"R",47035,"R",0,"R",0,"R",31913,"R",295255,"R",327168,"R",5001,"R",26706,"R",31707,1,"R",40,"R",78,1,"R",2.50,"R",1.50,"R",1.00,"R",0.00,"R",0.00,"R",1,"R",107076,1,"R",37100,"R",33274,"R",5940,"R",535,"R",39749,"R",0,"R",8656,"R",8656,"R",192581,155481
199926,1 ,2,"R",26533,"R",248129,"R",91,"R",7059,"R",47035,"R",78,"R",26291,"R",33670,"R",321546,"R",355216,"R",1303,"R",39335,"R",40638,1,"R",39,"R",73,1,"R",4.00,"R",1.00,"R",1.00,"R",2.00,"R",0.00,"R",0,"R",171666,1,"R",75299,"R",17010,"R",17998,"R",66,"R",35074,"R",0,"R",13500,"R",13500,"R",295539,220240
199953,1 ,2,"R",20877,"R",248129,"R",91,"R",1809,"R",47035,"R",55,"R",26291,"R",22741,"R",321546,"R",344287,"R",1176,"R",5378,"R",6554,1,"R",28,"R",6,1,"R",2.50,"R",1.50,"R",0.00,"R",1.00,"R",0.00,"R",0,"R",128047,1,"R",36812,"R",28650,"R",38143,"R",2990,"R",69783,"R",0,"R",0,"R",0,"R",234642,197830
199962,1 ,2,"R",89043,"R",403628,"R",120,"R",5037,"R",44925,"R",0,"R",102310,"R",94080,"R",550983,"R",645063,"R",4227,"R",47787,"R",52014,1,"R",143,"R",227,1,"R",20.00,"R",6.00,"R",1.00,"R",3.00,"R",10.00,"R",0,"R",492290,2,"Z",0,"R",56620,"R",191950,"R",28350,"R",276920,"R",500,"R",5700,"R",6200,"R",775410,775410
199971,2 ,2,"R",9083,"R",68,"R",1,"R",51,"R",0,"R",15,"R",0,"R",9149,"R",69,"R",9218,"R",39,"R",1,"R",40,1,"R",0,"R",1,1,"R",3.00,"R",1.00,"R",0.00,"R",0.00,"R",2.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
199999,1 ,2,"R",212780,"R",820049,"R",270,"R",2957,"R",215737,"R",1246,"R",85508,"R",216983,"R",1121564,"R",1338547,"R",10704,"R",25293,"R",35997,1,"R",571,"R",167,1,"R",30.00,"R",7.00,"R",2.00,"R",14.00,"R",7.00,"R",0,"R",1537745,1,"R",406089,"R",126956,"R",1126726,"R",0,"R",1253682,"R",9578,"R",187970,"R",197548,"R",3395064,2988975
200004,1 ,2,"R",373375,"R",929982,"R",310,"R",27362,"R",53774,"R",4369,"R",141669,"R",405106,"R",1125735,"R",1530841,"R",18513,"R",104903,"R",123416,1,"R",3039,"R",1701,1,"R",53.35,"R",20.00,"R",0.00,"R",27.60,"R",5.75,"R",0,"R",2538038,1,"R",832797,"R",372970,"R",1461336,"R",34201,"R",1868507,"R",0,"R",313295,"R",313295,"R",5552637,4719840
200022,1 ,2,"R",50136,"R",18816,"R",95,"R",7763,"R",78348,"R",236,"R",55,"R",58135,"R",97314,"R",155449,"R",1414,"R",24236,"R",25650,1,"R",705,"R",115,1,"R",4.86,"R",3.00,"R",1.00,"R",0.86,"R",0.00,"R",0,"R",258997,1,"R",120937,"R",33258,"R",139890,"R",0,"R",173148,"R",4210,"R",26546,"R",30756,"R",583838,462901
200059,1 ,2,"R",73978,"R",28697,"R",87,"R",6305,"R",43491,"R",280,"R",128599,"R",80563,"R",200874,"R",281437,"R",2756,"R",6621,"R",9377,1,"R",602,"R",292,1,"R",18.00,"R",2.00,"R",1.00,"R",0.00,"R",15.00,"R",0,"R",136567,1,"R",81557,"R",12979,"R",152087,"R",1332,"R",166398,"R",0,"R",36142,"R",36142,"R",420664,339107
200086,1 ,2,"R",15000,"R",0,"R",18,"R",6,"R",0,"R",20,"R",0,"R",15026,"R",18,"R",15044,"R",300,"R",5,"R",305,1,"R",7,"R",7,1,"R",2.00,"R",1.00,"R",1.00,"R",0.00,"R",0.00,"R",1,"R",87355,1,"R",28133,"R",0,"R",318,"R",0,"R",318,"R",0,"R",0,"R",0,"R",115806,87673
200156,1 ,2,"R",89468,"R",15768,"R",149,"R",8419,"R",12,"R",929,"R",185,"R",98816,"R",16114,"R",114930,"R",1022,"R",92438,"R",93460,1,"R",495,"R",546,1,"R",5.95,"R",1.35,"R",2.60,"R",0.50,"R",1.50,"R",1,"R",183208,2,"Z",0,"R",33081,"R",58920,"R",70494,"R",162495,"R",0,"R",27570,"R",27570,"R",373273,373273
200192,1 ,2,"R",11929,"R",282860,"Z",0,"R",1519,"R",0,"R",43,"R",0,"R",13491,"R",282860,"R",296351,"R",1136,"R",19898,"R",21034,1,"R",42,"R",22,1,"R",7.00,"R",1.00,"R",0.00,"R",1.00,"R",5.00,"R",0,"R",82918,1,"R",28406,"R",2417,"R",16242,"R",0,"R",18659,"R",0,"R",11869,"R",11869,"R",141852,113446
200208,1 ,2,"R",18421,"R",1236,"R",90,"R",1450,"R",0,"R",0,"R",0,"R",19871,"R",1326,"R",21197,"R",1673,"R",962,"R",2635,2,"A",,"A",,1,"R",1.50,"R",1.00,"R",0.50,"R",0.00,"R",0.00,"R",0,"R",48891,1,"R",9656,"R",5769,"R",5200,"R",10000,"R",20969,"R",0,"R",22500,"R",22500,"R",102016,92360
200217,1 ,2,"R",50154,"R",359222,"R",50,"R",3286,"R",300,"R",48,"R",64792,"R",53488,"R",424364,"R",477852,"R",2871,"R",309439,"R",312310,1,"R",1180,"R",12832,1,"R",28.00,"R",4.00,"R",0.00,"R",10.00,"R",14.00,"R",0,"R",207470,1,"R",41355,"R",5215,"R",253355,"R",32973,"R",291543,"R",0,"R",7660,"R",7660,"R",548028,506673
200226,1 ,2,"R",58198,"R",16072,"R",56,"R",778,"R",192,"R",96,"R",88588,"R",59072,"R",104908,"R",163980,"R",1550,"R",19387,"R",20937,1,"R",308,"R",347,1,"R",5.75,"R",1.50,"R",1.00,"R",0.00,"R",3.25,"R",1,"R",145121,1,"R",82247,"R",11979,"R",58344,"R",0,"R",70323,"R",0,"R",35747,"R",35747,"R",333438,251191
200253,1 ,2,"R",181542,"R",2741,"R",61,"R",8273,"R",0,"R",84,"R",5218,"R",189899,"R",8020,"R",197919,"R",5562,"R",91004,"R",96566,1,"R",1686,"R",1889,1,"R",9.45,"R",6.10,"R",0.00,"R",1.00,"R",2.35,"R",0,"R",417389,1,"R",198089,"R",12110,"R",219505,"R",46302,"R",277917,"R",207,"R",13414,"R",13621,"R",907016,708927
200280,1 ,2,"R",546940,"R",287886,"R",595,"R",305630,"R",2605,"R",20126,"R",44090,"R",872696,"R",335176,"R",1207872,"R",8431,"R",830739,"R",839170,1,"R",4323,"R",6254,1,"R",83.25,"R",28.00,"R",2.00,"R",24.50,"R",28.75,"R",5,"R",2834168,1,"R",1315505,"R",134056,"R",4851573,"R",5644,"R",4991273,"R",323,"R",262834,"R",263157,"R",9404103,8088598
200305,1 ,2,"R",38755,"R",28515,"R",85,"R",2489,"R",31877,"R",204,"R",24952,"R",41448,"R",85429,"R",126877,"R",2488,"R",9426,"R",11914,1,"R",289,"R",55,1,"R",2.00,"R",1.00,"R",0.00,"R",1.00,"R",0.00,"R",0,"R",123600,1,"R",39000,"R",1810,"R",98544,"R",200,"R",100554,"R",6588,"R",38500,"R",45088,"R",308242,269242
200314,2 ,2,"R",19605,"R",99,"R",40,"R",594,"R",150,"R",119,"R",3,"R",20318,"R",292,"R",20610,"R",528,"R",85,"R",613,1,"R",148,"R",58,1,"R",8.00,"R",2.00,"R",0.00,"R",0.00,"R",6.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
200332,1 ,2,"R",381939,"R",285198,"R",219,"R",19220,"R",7426,"R",14870,"R",111080,"R",416029,"R",403923,"R",819952,"R",17074,"R",1025703,"R",1042777,1,"R",3796,"R",4862,1,"R",43.83,"R",18.00,"R",6.00,"R",15.00,"R",4.83,"R",6,"R",1933139,1,"R",963786,"R",111342,"R",3325666,"R",25792,"R",3462800,"R",18669,"R",350872,"R",369541,"R",6729266,5765480
200341,2 ,2,"R",2827,"R",6061,"R",44,"R",309,"R",40154,"R",0,"R",0,"R",3136,"R",46259,"R",49395,"R",519,"R",1300,"R",1819,1,"R",10,"R",335,1,"R",5.00,"R",1.00,"R",0.00,"R",0.00,"R",4.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
200466,2 ,2,"R",8379,"R",10000,"R",3,"R",970,"R",0,"R",12,"R",0,"R",9361,"R",10003,"R",19364,"R",1023,"R",50,"R",1073,1,"R",10,"R",21,1,"R",2.00,"R",1.00,"R",1.00,"R",0.00,"R",0.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
200484,1 ,2,"R",58077,"R",30993,"R",88,"R",1379,"Z",0,"R",318,"R",15255,"R",59774,"R",46336,"R",106110,"R",1028,"R",9,"R",1037,1,"R",51,"R",22,1,"R",3.50,"R",1.00,"R",0.00,"R",0.75,"R",1.75,"R",0,"R",75524,1,"R",9275,"R",818,"R",16465,"R",829,"R",18112,"R",0,"R",10949,"R",10949,"R",113860,104585
200527,1 ,2,"R",25801,"R",2700,"R",7,"R",1458,"R",55,"R",25,"R",15,"R",27284,"R",2777,"R",30061,"R",1216,"R",1645,"R",2861,1,"R",0,"R",12,1,"R",4.00,"R",1.00,"R",1.00,"R",1.00,"R",1.00,"R",0,"R",91462,1,"R",30590,"R",7384,"R",5501,"R",3162,"R",16047,"R",33242,"R",1283,"R",34525,"R",172624,142034
200554,2 ,2,"R",9550,"R",0,"R",69,"R",432,"Z",0,"R",29,"Z",0,"R",10011,"R",69,"R",10080,"R",384,"R",18069,"R",18453,1,"R",198,"R",50,1,"R",2.00,"R",2.00,"R",0.00,"R",0.00,"R",0.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
200572,1 ,2,"R",76696,"R",227339,"R",115,"R",5216,"R",162785,"R",946,"R",42863,"R",82858,"R",433102,"R",515960,"R",3741,"R",26481,"R",30222,1,"R",242,"R",150,1,"R",6.25,"R",2.00,"R",1.00,"R",1.00,"R",2.25,"R",1,"R",211196,1,"R",110960,"R",15434,"R",72000,"R",8333,"R",95767,"R",0,"R",36472,"R",36472,"R",454395,343435
200590,2 ,2,"R",2106,"R",135,"R",4,"R",120,"R",110,"R",32,"R",0,"R",2258,"R",249,"R",2507,"R",15,"R",5,"R",20,2,"A",,"A",,1,"R",1.00,"R",1.00,"R",0.00,"R",0.00,"R",0.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
200697,1 ,2,"R",76698,"R",79127,"R",44,"R",832,"R",140,"R",1295,"R",36543,"R",78825,"R",115854,"R",194679,"R",2219,"R",389946,"R",392165,1,"R",654,"R",292,1,"R",13.00,"R",9.00,"R",4.00,"R",0.00,"R",0.00,"R",0,"R",1000750,2,"Z",0,"R",451,"R",1172820,"R",98441,"R",1271712,"R",0,"R",33170,"R",33170,"R",2305632,2305632
200785,2 ,2,"R",8,"R",344568,"R",111,"R",0,"R",101479,"R",1,"R",80333,"R",9,"R",526491,"R",526500,"R",1,"R",362333,"R",362334,1,"R",0,"R",1,2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
200800,1 ,2,"R",779250,"R",1760533,"R",325,"R",125171,"R",154860,"R",21572,"R",124224,"R",925993,"R",2039942,"R",2965935,"R",9754,"R",994402,"R",1004156,1,"R",11700,"R",5204,1,"R",91.00,"R",15.00,"R",13.00,"R",38.00,"R",25.00,"R",2,"R",3574363,1,"R",1036614,"R",25001,"R",2764753,"R",0,"R",2789754,"R",3294,"R",100483,"R",103777,"R",7504508,6467894
200846,1 ,2,"R",17372,"R",665,"R",8,"R",1912,"Z",0,"R",58,"Z",0,"R",19342,"R",673,"R",20015,"R",3275,"R",392,"R",3667,1,"R",1799,"R",400,1,"R",4.50,"R",2.00,"R",0.00,"R",1.50,"R",1.00,"R",0,"R",158729,1,"R",44172,"R",39388,"R",19827,"R",5994,"R",65209,"R",0,"R",3986,"R",3986,"R",272096,227924
200873,2 ,2,"R",27328,"R",14,"R",0,"R",376,"R",192,"R",72,"R",0,"R",27776,"R",206,"R",27982,"R",1472,"R",19,"R",1491,2,"A",,"A",,1,"R",2.00,"R",1.00,"R",0.00,"R",0.50,"R",0.50,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
201061,2 ,2,"R",2496,"R",0,"R",0,"R",150,"R",0,"R",0,"R",0,"R",2646,"R",0,"R",2646,"R",0,"R",0,"R",0,2,"A",,"A",,1,"R",0.50,"R",0.00,"R",0.00,"R",0.00,"R",0.50,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
201104,1 ,2,"R",208352,"R",426889,"R",182,"R",6093,"R",7981,"R",925,"R",107599,"R",215370,"R",542651,"R",758021,"R",13592,"R",126523,"R",140115,1,"R",1986,"R",3062,1,"R",14.00,"R",7.00,"R",0.00,"R",2.00,"R",5.00,"R",1,"R",467279,1,"R",141028,"R",14970,"R",225259,"R",47131,"R",287360,"R",1705,"R",14671,"R",16376,"R",912043,771015
201140,1 ,2,"R",84861,"R",342440,"R",164,"R",556,"R",8,"R",770,"R",41640,"R",86187,"R",384252,"R",470439,"R",4124,"R",3287,"R",7411,1,"R",1565,"R",659,1,"R",3.15,"R",1.60,"R",0.00,"R",0.85,"R",0.70,"R",0,"R",156703,1,"R",41780,"R",26641,"R",16592,"R",1783,"R",45016,"R",6959,"R",41683,"R",48642,"R",292141,250361
201177,1 ,2,"R",2821,"R",192674,"R",158,"R",25,"R",133847,"R",130,"R",30171,"R",2976,"R",356850,"R",359826,"R",769,"R",9819,"R",10588,1,"R",238,"R",522,1,"R",2.80,"R",1.80,"R",1.00,"R",0.00,"R",0.00,"R",0,"R",113358,1,"R",17240,"R",9792,"R",47040,"R",0,"R",56832,"R",0,"R",13658,"R",13658,"R",201088,183848
201195,1 ,2,"R",104985,"R",564313,"R",289,"R",14403,"R",149811,"R",103,"R",126032,"R",119491,"R",840445,"R",959936,"R",1894,"R",282954,"R",284848,1,"R",1188,"R",1634,1,"R",10.80,"R",5.50,"R",2.00,"R",1.50,"R",1.80,"R",2,"R",606233,1,"R",216144,"R",31703,"R",385804,"R",20399,"R",437906,"R",5946,"R",22345,"R",28291,"R",1288574,1072430
201283,1 ,2,"R",17923,"R",229992,"Z",0,"R",2592,"R",232251,"R",126,"R",30158,"R",20641,"R",492401,"R",513042,"R",1422,"R",16202,"R",17624,1,"R",270,"R",381,1,"R",4.00,"R",0.00,"R",2.00,"R",2.00,"R",0.00,"R",0,"R",41268,1,"R",10179,"R",325,"R",12358,"R",0,"R",12683,"R",0,"R",39308,"R",39308,"R",103438,93259
201371,1 ,2,"R",61406,"R",394986,"R",250,"R",2565,"R",5554,"R",633,"R",111613,"R",64604,"R",512403,"R",577007,"R",1637,"R",52137,"R",53774,1,"R",2139,"R",1092,1,"R",4.90,"R",3.27,"R",0.00,"R",0.00,"R",1.63,"R",0,"R",201986,2,"Z",0,"R",24622,"R",94376,"R",2351,"R",121349,"R",1207,"R",93935,"R",95142,"R",418477,418477
201432,1 ,2,"R",23261,"R",263850,"R",303,"R",1036,"R",41456,"R",6396,"R",78900,"R",30693,"R",384509,"R",415202,"R",568,"R",323417,"R",323985,1,"R",955,"R",4011,1,"R",2.00,"R",1.00,"R",1.00,"R",0.00,"R",0.00,"R",0,"R",110009,2,"Z",0,"R",7300,"R",5500,"R",2200,"R",15000,"R",0,"R",0,"R",0,"R",125009,125009
201441,1 ,2,"R",846144,"R",263850,"R",303,"R",329815,"R",41456,"R",227,"R",78900,"R",1176186,"R",384509,"R",1560695,"R",63692,"R",323417,"R",387109,1,"R",955,"R",4011,1,"R",81.00,"R",19.00,"R",16.00,"R",19.00,"R",27.00,"R",0,"R",3975998,2,"Z",0,"R",303280,"R",2298264,"R",181566,"R",2783110,"R",40876,"R",336741,"R",377617,"R",7136725,7136725
201469,1 ,2,"R",4166,"R",3182,"R",46,"R",172,"R",121,"R",548,"R",19,"R",4886,"R",3368,"R",8254,"R",42,"R",1425,"R",1467,2,"A",,"A",,1,"R",2.00,"R",2.00,"R",0.00,"R",0.00,"R",0.00,"R",0,"R",86069,2,"Z",0,"R",34451,"R",128003,"R",0,"R",162454,"R",0,"R",0,"R",0,"R",248523,248523
201548,1 ,2,"R",509331,"R",171883,"R",209,"R",11958,"R",47733,"R",1931,"R",171203,"R",523220,"R",391028,"R",914248,"R",9491,"R",2985,"R",12476,1,"R",1710,"R",730,1,"R",36.00,"R",6.00,"R",6.00,"R",1.00,"R",23.00,"R",2,"R",662837,1,"R",101847,"R",68662,"R",770663,"R",0,"R",839325,"R",0,"R",121613,"R",121613,"R",1725622,1623775
201645,1 ,2,"R",1189765,"R",1609603,"R",745,"R",66973,"R",26054,"R",34856,"R",34728,"R",1291594,"R",1671130,"R",2962724,"R",58213,"R",4512,"R",62725,1,"R",5326,"R",3203,1,"R",113.53,"R",46.00,"R",14.00,"R",25.00,"R",28.53,"R",4,"R",5447870,1,"R",1618476,"R",951865,"R",6596539,"R",143169,"R",7691573,"R",31355,"R",1967641,"R",1998996,"R",16756915,15138439
201654,1 ,2,"R",152937,"R",170003,"R",199,"R",12704,"R",6016,"R",542,"R",26872,"R",166183,"R",203090,"R",369273,"R",39605,"R",267028,"R",306633,1,"R",3725,"R",3361,1,"R",21.31,"R",8.50,"R",0.00,"R",8.89,"R",3.92,"R",0,"R",860231,2,"Z",0,"R",116590,"R",557035,"R",1380,"R",675005,"R",5566,"R",159075,"R",164641,"R",1699877,1699877
201690,1 ,2,"R",428093,"R",272334,"R",286,"R",2304,"R",49115,"R",30776,"R",93247,"R",461173,"R",414982,"R",876155,"R",1478,"R",34460,"R",35938,1,"R",9,"R",5,1,"R",9.00,"R",3.00,"R",0.00,"R",3.00,"R",3.00,"R",0,"R",345351,1,"R",134678,"R",0,"R",31413,"R",223502,"R",254915,"R",10000,"R",31895,"R",41895,"R",776839,642161
201751,2 ,2,"R",14565,"R",366639,"R",54,"R",34,"R",126135,"R",1,"R",726,"R",14600,"R",493554,"R",508154,"R",316,"R",416,"R",732,1,"R",577,"R",29,1,"R",4.00,"R",1.00,"R",0.00,"R",0.00,"R",3.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
201821,1 ,2,"R",3648,"R",1761,"R",34,"R",48,"R",24,"R",376,"R",13235,"R",4072,"R",15054,"R",19126,"R",156,"R",61049,"R",61205,1,"R",270,"R",935,1,"R",2.50,"R",1.50,"R",1.00,"R",0.00,"R",0.00,"R",0,"R",133539,2,"Z",0,"R",8859,"R",537323,"R",2845,"R",549027,"R",0,"R",2667,"R",2667,"R",685233,685233
201867,2 ,2,"R",1420,"R",0,"R",0,"R",29,"R",0,"R",352,"R",0,"R",1801,"R",0,"R",1801,"R",291,"R",0,"R",291,2,"A",,"A",,1,"R",1.00,"R",1.00,"R",0.00,"R",0.00,"R",0.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
201885,1 ,2,"R",2755074,"R",1895398,"Z",0,"R",25659,"R",156451,"R",124571,"R",218185,"R",2905304,"R",2270034,"R",5175338,"R",62432,"R",3263613,"R",3326045,1,"R",20531,"R",13164,1,"R",147.00,"R",0.00,"R",91.00,"R",28.00,"R",28.00,"R",10,"R",9042202,2,"Z",0,"R",851097,"R",10691550,"R",61716,"R",11604363,"R",0,"R",1771023,"R",1771023,"R",22417588,22417588
201928,1 ,2,"R",24364,"R",238522,"R",77,"R",2611,"R",42895,"R",76,"R",41532,"R",27051,"R",323026,"R",350077,"R",10710,"R",637179,"R",647889,1,"R",1270,"R",1152,1,"R",9.00,"R",4.00,"R",0.00,"R",4.00,"R",1.00,"R",0,"R",416716,1,"R",178451,"R",25864,"R",50650,"R",0,"R",76514,"R",3552,"R",43474,"R",47026,"R",718707,540256
201946,1 ,2,"R",18585,"R",3,"Z",0,"R",841,"R",5,"R",587,"R",0,"R",20013,"R",8,"R",20021,"R",4569,"R",30,"R",4599,1,"R",1542,"R",0,1,"R",8.00,"R",0.00,"R",3.00,"R",2.00,"R",3.00,"R",0,"R",197258,2,"Z",0,"R",16666,"R",60025,"R",0,"R",76691,"R",0,"R",4413,"R",4413,"R",278362,278362
201955,1 ,2,"R",18680,"R",2,"Z",0,"R",480,"R",3,"R",288,"R",0,"R",19448,"R",5,"R",19453,"R",2047,"R",15,"R",2062,1,"R",16,"R",9,1,"R",10.00,"R",0.00,"R",4.00,"R",3.00,"R",3.00,"R",0,"R",499021,2,"Z",0,"R",15527,"R",81301,"R",0,"R",96828,"R",0,"R",3752,"R",3752,"R",599601,599601
201964,1 ,2,"R",49407,"R",276295,"R",158,"R",3022,"R",215268,"R",80,"R",32424,"R",52509,"R",524145,"R",576654,"R",2125,"R",1893,"R",4018,1,"R",737,"R",637,1,"R",5.00,"R",1.00,"R",1.00,"R",1.00,"R",2.00,"R",0,"R",67320,1,"R",24723,"R",22045,"R",8055,"R",57313,"R",87413,"R",0,"R",14410,"R",14410,"R",193866,169143
201973,1 ,2,"R",16867,"R",1100,"R",175,"R",3990,"R",10,"R",67,"R",0,"R",20924,"R",1285,"R",22209,"R",2609,"R",4500,"R",7109,1,"R",1203,"R",1700,1,"R",3.00,"R",3.00,"R",0.00,"R",0.00,"R",0.00,"R",0,"R",211369,1,"R",42761,"R",474,"R",50000,"R",0,"R",50474,"R",0,"R",51000,"R",51000,"R",355604,312843
202046,1 ,2,"R",45656,"R",453575,"R",200,"R",4365,"R",5660,"R",417,"R",666468,"R",50438,"R",1125903,"R",1176341,"R",3398,"R",202046,"R",205444,1,"R",504,"R",192,1,"R",10.00,"R",3.00,"R",2.00,"R",0.00,"R",5.00,"R",0,"R",223541,2,"Z",0,"R",11481,"R",50024,"R",0,"R",61505,"R",2243,"R",13434,"R",15677,"R",300723,300723
202073,1 ,2,"R",56140,"R",0,"R",15,"R",30675,"R",8,"R",0,"R",0,"R",86815,"R",23,"R",86838,"R",10655,"R",6300,"R",16955,1,"R",700,"R",387,1,"R",20.00,"R",3.00,"R",4.00,"R",0.00,"R",13.00,"R",0,"R",249000,1,"R",59000,"R",60000,"R",15378,"R",0,"R",75378,"R",25000,"R",4990,"R",29990,"R",413368,354368
202134,1 ,2,"R",435981,"R",363097,"R",256,"R",40497,"R",148710,"R",8295,"R",86243,"R",484773,"R",598306,"R",1083079,"R",17660,"R",630398,"R",648058,1,"R",5437,"R",9569,1,"R",44.23,"R",12.10,"R",10.00,"R",10.50,"R",11.63,"R",0,"R",1925115,1,"R",638090,"R",113945,"R",1344343,"R",45587,"R",1503875,"R",0,"R",151641,"R",151641,"R",4218721,3580631
202170,1 ,2,"R",40023,"R",388326,"R",173,"R",1728,"R",2066,"R",391,"R",47513,"R",42142,"R",438078,"R",480220,"R",4483,"R",17021,"R",21504,1,"R",1086,"R",542,1,"R",57.00,"R",6.00,"R",48.00,"R",0.00,"R",3.00,"R",0,"R",326548,2,"Z",0,"R",40023,"R",92915,"R",0,"R",132938,"R",1491,"R",45187,"R",46678,"R",506164,506164
202222,1 ,2,"R",33294,"R",204412,"R",197,"R",2501,"R",7190,"R",283,"R",56322,"R",36078,"R",268121,"R",304199,"R",34546,"R",874207,"R",908753,1,"R",13584,"R",6262,1,"R",26.00,"R",13.00,"R",7.00,"R",5.00,"R",1.00,"R",1,"R",1237002,1,"R",330221,"R",32458,"R",200702,"R",1357,"R",234517,"R",0,"R",58008,"R",58008,"R",1859748,1529527
202356,1 ,2,"R",104290,"R",1455,"R",28,"R",5750,"R",3100,"R",447,"R",7924,"R",110487,"R",12507,"R",122994,"R",8883,"R",35770,"R",44653,1,"R",314,"R",106,1,"R",22.00,"R",10.00,"R",5.00,"R",7.00,"R",0.00,"R",4,"R",5575515,1,"R",1477634,"R",89038,"R",117150,"R",141080,"R",347268,"R",0,"R",282347,"R",282347,"R",7682764,6205130
202435,2 ,1,"A",,"R",184000,"R",158,"A",,"R",501000,"A",,"R",0,"A",,"R",685158,"R",685158,"A",,"R",177,"R",177,2,"A",,"A",,1,"R",0.50,"R",0.50,"R",0.00,"R",0.00,"R",0.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
202480,1 ,2,"R",582994,"R",1201034,"R",541,"R",14976,"R",225101,"R",8999,"R",92423,"R",606969,"R",1519099,"R",2126068,"R",13703,"R",172218,"R",185921,1,"R",4159,"R",8384,1,"R",83.00,"R",22.00,"R",21.00,"R",19.00,"R",21.00,"R",2,"R",2930096,1,"R",1154709,"R",261937,"R",1996645,"R",122091,"R",2380673,"R",9423,"R",418092,"R",427515,"R",6892993,5738284
202514,1 ,2,"R",63536,"R",389538,"R",168,"R",1556,"R",6839,"R",302,"R",103415,"R",65394,"R",499960,"R",565354,"R",1830,"R",20547,"R",22377,1,"R",836,"R",506,1,"R",23.00,"R",1.00,"R",1.00,"R",0.00,"R",21.00,"R",0,"R",134406,2,"Z",0,"R",796,"R",93438,"R",2635,"R",96869,"R",900,"R",37520,"R",38420,"R",269695,269695
202523,1 ,2,"R",424704,"R",1977358,"R",617,"R",79887,"R",46404,"R",1351,"R",174377,"R",505942,"R",2198756,"R",2704698,"R",9506,"R",62800,"R",72306,1,"R",10233,"R",4670,1,"R",29.00,"R",10.00,"R",0.00,"R",13.00,"R",6.00,"R",0,"R",1529735,1,"R",590189,"R",410210,"R",953365,"R",96679,"R",1460254,"R",16553,"R",260646,"R",277199,"R",3857377,3267188
