UNITID,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM 
167455,2,"R",61463,"R",47753,"R",35,"R",1112,"R",12895,"R",38,"R",8,"R",62613,"R",60691,"R",123304,"R",2877,"R",86,"R",2963,1,"R",100,"R",25,"R",0,"R",153513,2,"Z",0,"R",12527,"R",41493,"R",21180,"R",75200,"R",500,"R",924,"R",1424,"R",230137,230137
167464,2,"R",48950,"Z",0,"R",5,"R",345,"Z",0,"Z",0,"Z",0,"R",49295,"R",5,"R",49300,"R",1169,"R",100,"R",1269,1,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
167525,2,"R",10535,"R",218515,"R",60,"R",675,"R",23586,"R",6,"R",23969,"R",11216,"R",266130,"R",277346,"R",6347,"R",18818,"R",25165,1,"R",489,"R",215,"R",1,"R",352763,2,"Z",0,"R",24561,"R",88864,"R",4296,"R",117721,"R",0,"R",22596,"R",22596,"R",493080,493080
167534,2,"R",55838,"R",2511,"R",62,"R",1326,"R",2,"R",20,"R",0,"R",57184,"R",2575,"R",59759,"R",7242,"R",96258,"R",103500,1,"R",4511,"R",1125,"R",1,"R",623018,1,"R",208711,"R",7852,"R",135258,"R",2225,"R",145335,"R",0,"R",0,"R",0,"R",977064,768353
167598,2,"R",96214,"R",204915,"R",56,"R",3811,"Z",0,"R",65,"R",130,"R",100090,"R",205101,"R",305191,"R",11337,"R",2856,"R",14193,1,"R",7559,"R",5008,"R",0,"R",381439,1,"R",63295,"R",196633,"R",140749,"R",6518,"R",343900,"R",5870,"R",36106,"R",41976,"R",830610,767315
167631,2,"R",21804,"R",54367,"R",61,"R",787,"R",25012,"R",56,"R",76883,"R",22647,"R",156323,"R",178970,"R",7567,"R",4195,"R",11762,1,"R",2480,"R",619,"R",0,"R",412543,2,"Z",0,"R",43000,"R",69057,"R",0,"R",112057,"R",1000,"R",71078,"R",72078,"R",596678,596678
167729,2,"R",223028,"R",491974,"R",305,"R",16403,"R",1003686,"R",1563,"R",11777,"R",240994,"R",1507742,"R",1748736,"R",8675,"R",866,"R",9541,1,"R",9475,"R",5476,"R",0,"R",1959677,2,"Z",0,"R",47712,"R",934581,"R",112241,"R",1094534,"R",1500,"R",60348,"R",61848,"R",3116059,3116059
167738,2,"R",0,"R",90,"R",33,"R",25,"R",229,"R",0,"R",0,"R",25,"R",352,"R",377,"R",0,"R",700,"R",700,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
167783,2,"R",138437,"R",37362,"R",100,"R",3409,"R",18500,"R",13,"R",278139,"R",141859,"R",334101,"R",475960,"R",21243,"R",86104,"R",107347,1,"R",1675,"R",2806,"R",0,"R",1041405,1,"R",312802,"R",14279,"R",1078224,"R",0,"R",1092503,"R",0,"R",139837,"R",139837,"R",2586547,2273745
167792,2,"R",69158,"R",29674,"R",25,"R",6487,"R",308055,"R",121,"R",35905,"R",75766,"R",373659,"R",449425,"R",5872,"R",6982,"R",12854,1,"R",21,"R",488,"R",0,"R",262162,2,"Z",0,"R",11371,"R",67112,"R",32339,"R",110822,"R",0,"R",5181,"R",5181,"R",378165,378165
167835,2,"R",1020665,"R",1526810,"R",495,"R",50783,"R",119126,"R",37451,"R",104584,"R",1108899,"R",1751015,"R",2859914,"R",86935,"R",503467,"R",590402,1,"R",16001,"R",20286,"R",2,"R",3351128,1,"R",1154603,"R",1432380,"R",2789720,"R",107477,"R",4329577,"R",43667,"R",1213654,"R",1257321,"R",10092629,8938026
167899,2,"R",35597,"R",186074,"R",117,"R",2293,"R",94319,"R",152,"R",66644,"R",38042,"R",347154,"R",385196,"R",3297,"R",20544,"R",23841,1,"R",993,"R",5070,"R",0,"R",767137,2,"Z",0,"R",61665,"R",671377,"R",4500,"R",737542,"R",11500,"R",185740,"R",197240,"R",1701919,1701919
167905,2,"R",21361,"R",84320,"R",93,"R",875,"R",29129,"R",150,"R",25,"R",22386,"R",113567,"R",135953,"R",7704,"R",12842,"R",20546,1,"R",2431,"R",1068,"R",0,"R",557430,2,"Z",0,"R",40534,"R",52130,"R",22793,"R",115457,"R",100,"R",6042,"R",6142,"R",679029,679029
167987,2,"R",241507,"R",75709,"R",142,"R",6928,"R",1226,"R",1407,"R",85115,"R",249842,"R",162192,"R",412034,"R",16397,"R",32344,"R",48741,1,"R",3460,"R",5802,"R",0,"R",2631238,1,"R",757504,"R",76834,"R",1515762,"R",0,"R",1592596,"R",12023,"R",513846,"R",525869,"R",5507207,4749703
167996,2,"R",166092,"R",281782,"R",59,"R",570220,"R",43244,"R",3788,"R",82595,"R",740100,"R",407680,"R",1147780,"R",14273,"R",6650,"R",20923,1,"R",892,"R",2293,"R",3,"R",1061980,2,"Z",0,"R",21526,"R",344960,"R",24000,"R",390486,"R",0,"R",132341,"R",132341,"R",1584807,1584807
168005,2,"R",196737,"R",245369,"R",243,"R",121190,"R",8452,"R",2840,"R",74178,"R",320767,"R",328242,"R",649009,"R",78990,"R",112168,"R",191158,1,"R",1404,"R",1344,"R",3,"R",1734693,1,"R",537755,"R",393352,"R",1896209,"R",0,"R",2289561,"R",1317,"R",152164,"R",153481,"R",4715490,4177735
168148,2,"R",785668,"R",543210,"R",855,"R",57680,"R",95875,"R",858,"R",76235,"R",844206,"R",716175,"R",1560381,"R",145347,"R",722346,"R",867693,1,"R",29074,"R",14111,"R",6,"R",6058968,1,"R",1693381,"R",2262471,"R",9589323,"R",139471,"R",11991265,"R",75252,"R",1935963,"R",2011215,"R",21754829,20061448
168218,2,"R",671031,"R",963678,"R",280,"R",40599,"R",473602,"R",12824,"R",101538,"R",724454,"R",1539098,"R",2263552,"R",21609,"R",253302,"R",274911,1,"R",12796,"R",9036,"R",3,"R",2520053,2,"Z",0,"R",308677,"R",1473372,"R",18502,"R",1800551,"R",64502,"R",431509,"R",496011,"R",4816615,4816615
168227,2,"R",51754,"R",244116,"R",75,"R",1848,"R",25493,"R",210,"R",77225,"R",53812,"R",346909,"R",400721,"R",10646,"R",99227,"R",109873,1,"R",1242,"R",532,"R",0,"R",938907,1,"R",223359,"R",116657,"R",359300,"R",18000,"R",493957,"R",0,"R",61712,"R",61712,"R",1717935,1494576
168254,2,"R",151669,"R",36694,"R",103,"R",113347,"R",83089,"R",3550,"R",108468,"R",268566,"R",228354,"R",496920,"R",11923,"R",12917,"R",24840,1,"R",964,"R",2299,"R",1,"R",1146621,1,"R",445541,"R",93384,"R",1137484,"R",84037,"R",1314905,"R",1194,"R",259881,"R",261075,"R",3168142,2722601
168263,2,"R",128969,"R",160388,"R",138,"R",5503,"R",130614,"R",757,"R",25808,"R",135229,"R",316948,"R",452177,"R",12831,"R",97640,"R",110471,1,"R",644,"R",647,"R",0,"R",930897,2,"Z",0,"R",75800,"R",136768,"R",316797,"R",529365,"R",508,"R",46542,"R",47050,"R",1507312,1507312
168281,2,"R",303942,"R",159639,"R",76,"R",11587,"R",82478,"R",131,"R",38862,"R",315660,"R",281055,"R",596715,"R",8122,"R",79334,"R",87456,1,"R",2075,"R",1375,"R",0,"R",1296727,2,"Z",0,"R",39935,"R",730177,"R",0,"R",770112,"R",0,"R",248937,"R",248937,"R",2315776,2315776
168290,2,"R",82637,"R",168253,"R",65,"R",3381,"R",65899,"R",67,"R",72749,"R",86085,"R",306966,"R",393051,"R",8050,"R",54534,"R",62584,1,"R",726,"R",690,"R",0,"R",519662,1,"R",102893,"R",17404,"R",272031,"R",1257,"R",290692,"R",0,"R",75467,"R",75467,"R",988714,885821
168342,2,"R",792872,"R",1001061,"R",206,"R",24372,"R",186807,"R",11398,"R",89748,"R",828642,"R",1277822,"R",2106464,"R",35734,"R",116299,"R",152033,1,"R",10391,"R",8238,"R",2,"R",2679917,2,"Z",0,"R",757260,"R",2151981,"R",257195,"R",3166436,"R",24642,"R",1555660,"R",1580302,"R",7426655,7426655
168421,2,"R",198648,"R",1394608,"R",490,"R",4886,"R",42466,"R",5116,"R",227285,"R",208650,"R",1664849,"R",1873499,"R",5992,"R",367352,"R",373344,1,"R",2609,"R",3293,"R",0,"R",1374514,1,"R",324847,"R",287858,"R",2314826,"R",9726,"R",2612410,"R",20891,"R",344445,"R",365336,"R",4677107,4352260
168430,2,"R",130232,"R",153565,"R",268,"R",3443,"R",0,"R",224,"R",142982,"R",133899,"R",296815,"R",430714,"R",6188,"R",74573,"R",80761,1,"R",543,"R",661,"R",0,"R",842250,2,"Z",0,"R",67264,"R",411398,"R",4515,"R",483177,"R",1470,"R",70747,"R",72217,"R",1397644,1397644
168528,2,"R",112094,"R",15962,"R",98,"R",2438,"R",0,"R",649,"R",87600,"R",115181,"R",103660,"R",218841,"R",2996,"R",260,"R",3256,1,"R",430,"R",893,"R",0,"R",337956,2,"Z",0,"R",31628,"R",251262,"R",12003,"R",294893,"R",2115,"R",40499,"R",42614,"R",675463,675463
168546,2,"R",291231,"R",437110,"R",207,"R",8485,"R",2,"R",747,"R",72751,"R",300463,"R",510070,"R",810533,"R",9660,"R",52221,"R",61881,1,"R",5410,"R",1635,"R",0,"R",620080,1,"R",207382,"R",21436,"R",434852,"R",15345,"R",471633,"R",5236,"R",88945,"R",94181,"R",1393276,1185894
168591,2,"R",246099,"R",200000,"Z",0,"R",13000,"R",0,"R",125000,"R",15000,"R",384099,"R",215000,"R",599099,"R",14000,"R",370000,"R",384000,1,"R",1510,"R",641,"R",0,"R",433483,1,"R",162556,"R",71363,"R",451476,"R",0,"R",522839,"R",505,"R",81235,"R",81740,"R",1200618,1038062
168607,2,"R",48883,"R",29680,"R",125,"R",1687,"R",0,"R",74,"R",0,"R",50644,"R",29805,"R",80449,"R",972,"R",207,"R",1179,1,"R",18,"R",24,"R",0,"R",165584,1,"R",50867,"R",21279,"R",3108,"R",32772,"R",57159,"R",0,"R",20683,"R",20683,"R",294293,243426
168740,2,"R",950014,"R",394023,"R",187,"R",6776,"Z",0,"R",1229,"R",0,"R",958019,"R",394210,"R",1352229,"R",63305,"R",11621,"R",74926,1,"R",10091,"R",4437,"R",2,"R",1188414,1,"R",425043,"R",340660,"R",861727,"R",11120,"R",1213507,"R",22905,"R",236224,"R",259129,"R",3086093,2661050
168786,2,"R",84478,"R",158696,"R",77,"R",5278,"R",17244,"R",212,"R",0,"R",89968,"R",176017,"R",265985,"R",16871,"R",4465,"R",21336,1,"R",2234,"R",2030,"R",1,"R",528262,1,"R",90873,"R",59576,"R",286028,"R",13216,"R",358820,"R",0,"R",62720,"R",62720,"R",1040675,949802
168847,2,"R",117384,"R",233719,"R",97,"R",1610,"R",26919,"R",319,"R",62136,"R",119313,"R",322871,"R",442184,"R",9117,"R",553627,"R",562744,1,"R",2635,"R",1139,"R",10,"R",1324095,1,"R",485256,"R",170109,"R",761667,"R",235127,"R",1166903,"R",0,"R",117466,"R",117466,"R",3093720,2608464
168883,2,"R",27658,"R",48,"R",10,"R",4303,"R",1,"R",951,"R",3,"R",32912,"R",62,"R",32974,"R",2764,"R",9966,"R",12730,1,"R",79,"R",18,"R",0,"R",159458,1,"R",89967,"R",11566,"R",24989,"R",1321,"R",37876,"R",0,"R",11869,"R",11869,"R",299170,209203
169080,2,"R",521057,"R",381459,"R",136,"R",103959,"Z",0,"R",5909,"R",35045,"R",630925,"R",416640,"R",1047565,"R",43361,"R",48514,"R",91875,1,"R",10830,"R",6503,"R",0,"R",1157784,2,"Z",0,"R",357869,"R",1001549,"R",50656,"R",1410074,"R",19000,"R",70400,"R",89400,"R",2657258,2657258
169220,2,"R",7233,"R",4542,"R",70,"R",238,"R",0,"R",4,"R",0,"R",7475,"R",4612,"R",12087,"R",2041,"R",5426,"R",7467,1,"R",125,"R",294,"R",0,"R",131996,1,"R",25918,"R",4168,"R",32683,"R",1187,"R",38038,"R",0,"R",2430,"R",2430,"R",198382,172464
169248,2,"R",666308,"R",617474,"R",244,"R",43806,"R",148603,"R",10798,"R",111235,"R",720912,"R",877556,"R",1598468,"R",35143,"R",642567,"R",677710,1,"R",25977,"R",22974,"R",0,"R",3357115,1,"R",1587798,"R",464242,"R",3776140,"R",63502,"R",4303884,"R",18978,"R",530210,"R",549188,"R",9797985,8210187
169275,2,"R",36032,"R",741,"R",19,"R",952,"R",28907,"R",163,"R",9,"R",37147,"R",29676,"R",66823,"R",5387,"R",70295,"R",75682,1,"R",965,"R",414,"R",0,"R",480716,1,"R",209775,"R",36334,"R",128190,"R",10624,"R",175148,"R",0,"R",6873,"R",6873,"R",872512,662737
169327,1,"A",,"R",0,"R",55,"A",,"R",0,"A",,"R",0,"A",,"R",55,"R",55,"A",,"R",0,"R",0,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
169363,2,"R",112583,"R",329926,"R",152,"R",6081,"R",0,"R",89,"R",0,"R",118753,"R",330078,"R",448831,"R",2407,"R",152,"R",2559,1,"R",140,"R",87,"R",0,"R",90961,1,"R",23250,"R",11844,"R",42772,"R",3540,"R",58156,"R",0,"R",21685,"R",21685,"R",194052,170802
169424,2,"R",36567,"Z",0,"R",50,"R",4683,"Z",0,"R",7160,"R",26,"R",48410,"R",76,"R",48486,"R",17243,"R",5000,"R",22243,1,"R",1082,"R",552,"R",0,"R",170491,1,"R",51963,"R",17000,"R",22500,"R",2000,"R",41500,"R",12000,"R",22500,"R",34500,"R",298454,246491
169442,2,"R",72667,"R",170000,"R",95,"R",3711,"R",1,"R",302,"R",24,"R",76680,"R",170120,"R",246800,"R",15261,"R",145236,"R",160497,1,"R",35,"R",2,"R",1,"R",411431,1,"R",70020,"R",77788,"R",80141,"R",10038,"R",167967,"R",3994,"R",22103,"R",26097,"R",675515,605495
169479,2,"R",23782,"R",258089,"R",59,"R",1084,"R",7030,"R",175,"R",80409,"R",25041,"R",345587,"R",370628,"R",3601,"R",92751,"R",96352,1,"R",59,"R",337,"R",3,"R",694918,1,"R",191920,"R",31503,"R",341357,"R",546,"R",373406,"R",8000,"R",103924,"R",111924,"R",1372168,1180248
169521,2,"R",56711,"R",0,"R",90,"R",874,"R",0,"R",292,"R",0,"R",57877,"R",90,"R",57967,"R",11231,"R",1203,"R",12434,1,"R",3814,"R",705,"R",0,"R",447757,2,"Z",0,"R",41453,"R",71096,"R",2913,"R",115462,"R",532,"R",33310,"R",33842,"R",597061,597061
169628,2,"R",38664,"R",41312,"R",31,"R",89542,"R",0,"R",4001,"R",5387,"R",132207,"R",46730,"R",178937,"R",27602,"R",1195,"R",28797,1,"R",673,"R",974,"R",0,"R",680863,2,"Z",0,"R",111738,"R",715089,"R",5384,"R",832211,"R",330,"R",34031,"R",34361,"R",1547435,1547435
169655,2,"R",1702,"R",0,"R",8,"R",0,"R",840,"R",4373,"R",0,"R",6075,"R",848,"R",6923,"R",2223,"R",6541,"R",8764,2,"A",,"A",,"R",1,"R",169606,1,"R",21670,"R",1810,"R",170,"R",9960,"R",11940,"R",0,"R",0,"R",0,"R",203216,181546
169716,2,"R",407292,"R",1071236,"R",267,"R",116206,"R",5028,"R",7922,"R",229450,"R",531420,"R",1305981,"R",1837401,"R",24580,"R",4238,"R",28818,1,"R",2134,"R",466,"R",2,"R",2426631,1,"R",768304,"R",141511,"R",1727635,"R",243509,"R",2112655,"R",2239,"R",121144,"R",123383,"R",5430973,4662669
169798,2,"R",561272,"R",168133,"R",184,"R",73415,"R",56237,"R",245,"R",38060,"R",634932,"R",262614,"R",897546,"R",26738,"R",393566,"R",420304,1,"R",9361,"R",9292,"R",0,"R",3415912,1,"R",1349770,"R",388423,"R",2321782,"R",121326,"R",2831531,"R",41388,"R",281722,"R",323110,"R",7920323,6570553
169910,2,"R",218321,"R",214655,"R",183,"R",34144,"R",544,"R",161,"R",161097,"R",252626,"R",376479,"R",629105,"R",11198,"R",207147,"R",218345,1,"R",14690,"R",4487,"R",1,"R",2079492,2,"Z",0,"R",41976,"R",884695,"R",18976,"R",945647,"R",4868,"R",82094,"R",86962,"R",3112101,3112101
169974,2,"R",39405,"R",33524,"R",57,"R",6760,"R",0,"R",72,"R",2,"R",46237,"R",33583,"R",79820,"R",693,"R",137,"R",830,1,"R",141,"R",80,"R",0,"R",164550,1,"R",82776,"R",22436,"R",16189,"R",777,"R",39402,"R",50,"R",22433,"R",22483,"R",309211,226435
169983,2,"R",48145,"R",162725,"R",60,"R",3480,"R",50,"R",160,"R",53347,"R",51785,"R",216182,"R",267967,"R",11999,"R",109353,"R",121352,1,"R",1172,"R",465,"R",0,"R",511805,1,"R",172613,"R",115822,"R",343907,"R",84730,"R",544459,"R",0,"R",0,"R",0,"R",1228877,1056264
169992,2,"R",21930,"R",0,"R",3,"R",1233,"R",0,"R",76,"R",0,"R",23239,"R",3,"R",23242,"R",340,"R",261,"R",601,1,"R",1,"R",1,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
170000,2,"R",40928,"R",28466,"R",83,"R",1417,"R",10,"R",140,"R",3015,"R",42485,"R",31574,"R",74059,"R",2163,"R",49,"R",2212,1,"R",0,"R",3,"R",0,"R",70000,1,"R",22400,"R",6000,"R",8000,"R",0,"R",14000,"R",200,"R",4167,"R",4367,"R",110767,88367
170037,2,"R",94751,"R",202514,"R",172,"R",5266,"R",135273,"R",473,"R",47670,"R",100490,"R",385629,"R",486119,"R",43847,"R",114170,"R",158017,1,"R",9559,"R",2577,"R",0,"R",418149,1,"R",108593,"R",136761,"R",214616,"R",12085,"R",363462,"R",2575,"R",140131,"R",142706,"R",1032910,924317
170055,2,"R",67050,"R",168882,"R",100,"R",2193,"R",44496,"R",357,"R",25196,"R",69600,"R",238674,"R",308274,"R",9579,"R",149202,"R",158781,1,"R",1866,"R",773,"R",0,"R",907600,1,"R",399846,"R",125672,"R",78601,"R",168574,"R",372847,"R",0,"R",113386,"R",113386,"R",1793679,1393833
170082,2,"R",394949,"R",1087218,"R",296,"R",12530,"R",197644,"R",4296,"R",78734,"R",411775,"R",1363892,"R",1775667,"R",95818,"R",889596,"R",985414,1,"R",11051,"R",17455,"R",4,"R",4458011,1,"R",1646724,"R",283052,"R",3310999,"R",153001,"R",3747052,"R",33771,"R",512491,"R",546262,"R",10398049,8751325
170091,2,"R",26982,"R",20268,"R",48,"R",1808,"R",1,"R",20,"R",12752,"R",28810,"R",33069,"R",61879,"R",3764,"R",88,"R",3852,1,"R",553,"R",716,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
170240,2,"R",109998,"R",82726,"R",123,"R",800,"R",0,"R",1077,"R",60285,"R",111875,"R",143134,"R",255009,"R",19396,"R",17429,"R",36825,1,"R",828,"R",461,"R",0,"R",550132,2,"Z",0,"R",119452,"R",0,"R",47595,"R",167047,"R",0,"R",27658,"R",27658,"R",744837,744837
170286,2,"R",252517,"R",1969334,"R",235,"R",22331,"R",134161,"R",570,"R",30000,"R",275418,"R",2133730,"R",2409148,"R",63979,"R",542544,"R",606523,1,"R",1513,"R",677,"R",0,"R",544818,1,"R",135833,"R",192558,"R",553019,"R",0,"R",745577,"R",21896,"R",183944,"R",205840,"R",1632068,1496235
170301,2,"R",247002,"R",242414,"R",166,"R",394266,"R",152486,"R",2530,"R",41509,"R",643798,"R",436575,"R",1080373,"R",31309,"R",139429,"R",170738,1,"R",8199,"R",4378,"R",1,"R",1325758,1,"R",474677,"R",204807,"R",636260,"R",11608,"R",852675,"R",20991,"R",372655,"R",393646,"R",3046756,2572079
170444,2,"R",35000,"R",152633,"R",82,"R",292,"R",0,"R",173,"R",35468,"R",35465,"R",188183,"R",223648,"R",4769,"R",58936,"R",63705,1,"R",623,"R",398,"R",0,"R",241838,1,"R",102394,"R",10212,"R",79953,"R",9711,"R",99876,"R",1312,"R",35102,"R",36414,"R",480522,378128
170532,2,"R",260120,"R",162857,"R",517,"R",6536,"R",139,"R",2660,"R",173981,"R",269316,"R",337494,"R",606810,"R",12552,"R",102288,"R",114840,1,"R",415,"R",1482,"R",0,"R",566138,1,"R",115713,"R",59081,"R",115184,"R",0,"R",174265,"R",4860,"R",130165,"R",135025,"R",991141,875428
170541,2,"R",61706,"R",152362,"R",113,"R",4871,"R",0,"R",169,"R",11,"R",66746,"R",152486,"R",219232,"R",11666,"R",3430,"R",15096,1,"R",271,"R",24,"R",1,"R",663067,1,"R",366534,"R",49665,"R",111560,"R",0,"R",161225,"R",3062,"R",130335,"R",133397,"R",1324223,957689
170550,2,"R",50872,"R",20987,"R",73,"R",1785,"R",3468,"R",31,"R",112379,"R",52688,"R",136907,"R",189595,"R",3773,"R",388944,"R",392717,1,"R",1286,"R",827,"R",0,"R",386301,1,"R",202641,"R",30829,"R",52791,"R",0,"R",83620,"R",0,"R",27324,"R",27324,"R",699886,497245
170587,2,"R",25504,"R",992,"R",61,"R",614,"R",19,"R",68,"R",0,"R",26186,"R",1072,"R",27258,"R",1856,"R",6630,"R",8486,1,"R",104,"R",50,"R",0,"R",140665,1,"R",55888,"R",32431,"R",27078,"R",6729,"R",66238,"R",334,"R",17230,"R",17564,"R",280355,224467
170620,2,"R",28445,"R",27220,"R",70,"R",1030,"R",0,"R",99,"Z",0,"R",29574,"R",27290,"R",56864,"R",2777,"R",3868,"R",6645,1,"R",83,"R",28,"R",0,"R",137343,1,"R",67157,"R",29494,"R",82550,"R",5605,"R",117649,"R",0,"R",5480,"R",5480,"R",327629,260472
170639,2,"R",160672,"R",223048,"R",125,"R",18126,"Z",0,"R",145,"Z",0,"R",178943,"R",223173,"R",402116,"R",3707,"R",1006,"R",4713,1,"R",991,"R",568,"R",0,"R",300029,1,"R",175728,"R",19374,"R",259043,"R",50,"R",278467,"R",0,"R",44863,"R",44863,"R",799087,623359
170657,2,"R",60380,"R",231331,"R",126,"R",413,"R",43804,"R",117,"R",30017,"R",60910,"R",305278,"R",366188,"R",15303,"R",44921,"R",60224,1,"R",945,"R",969,"R",0,"R",992050,1,"R",371798,"R",94445,"R",327200,"R",18264,"R",439909,"R",0,"R",7063,"R",7063,"R",1810820,1439022
170675,2,"R",43864,"R",298126,"R",171,"R",2024,"R",1717,"R",941,"R",44608,"R",46829,"R",344622,"R",391451,"R",9567,"R",49470,"R",59037,1,"R",1504,"R",979,"R",1,"R",411757,1,"R",58693,"R",26399,"R",534043,"R",150,"R",560592,"R",4940,"R",72145,"R",77085,"R",1108127,1049434
170790,2,"R",183003,"R",90539,"R",141,"R",7205,"R",93457,"R",52278,"Z",0,"R",242486,"R",184137,"R",426623,"R",13974,"R",283788,"R",297762,1,"R",1659,"R",397,"R",2,"R",1029640,1,"R",162683,"R",30764,"R",86411,"R",228426,"R",345601,"R",0,"R",8300,"R",8300,"R",1546224,1383541
170806,2,"R",71541,"R",159039,"R",136,"R",1407,"R",137074,"R",1472,"R",60258,"R",74420,"R",356507,"R",430927,"R",3605,"R",2442,"R",6047,1,"R",105,"R",278,"R",0,"R",533493,1,"R",147180,"R",50000,"R",346000,"R",1500,"R",397500,"R",1500,"R",54192,"R",55692,"R",1133865,986685
170842,2,"R",88689,"R",155431,"R",27,"R",4079,"R",0,"R",466,"R",89000,"R",93234,"R",244458,"R",337692,"R",4593,"R",6875,"R",11468,1,"R",459,"R",232,"R",0,"R",221235,1,"R",45280,"R",75924,"R",61842,"R",0,"R",137766,"R",0,"R",81283,"R",81283,"R",485564,440284
170967,2,"R",46238,"R",9510,"R",74,"R",8803,"R",1189,"R",37,"R",30672,"R",55078,"R",41445,"R",96523,"R",3024,"R",858,"R",3882,1,"R",948,"R",707,"R",0,"R",129784,2,"Z",0,"R",13183,"R",66022,"R",6876,"R",86081,"R",0,"R",17455,"R",17455,"R",233320,233320
170976,2,"R",11326295,"R",3531232,"R",8061,"R",1481967,"R",378825,"R",272282,"R",199732,"R",13080544,"R",4117850,"R",17198394,"R",524857,"R",5280917,"R",5805774,1,"R",62146,"R",43828,"R",10,"R",36068925,1,"R",10905132,"R",7987316,"R",16971662,"R",1249971,"R",26208949,"R",361468,"R",10428444,"R",10789912,"R",83972918,73067786
171100,2,"R",3570880,"R",2768954,"R",1258,"R",868076,"R",147640,"R",135507,"R",169011,"R",4574463,"R",3086863,"R",7661326,"R",174907,"R",2538612,"R",2713519,1,"R",63939,"R",16163,"R",2,"R",13214512,2,"Z",0,"R",4922751,"R",13410842,"R",194857,"R",18528450,"R",148800,"R",3386404,"R",3535204,"R",35278166,35278166
171128,2,"R",256747,"R",142603,"R",347,"R",5509,"R",2779,"R",14050,"R",124764,"R",276306,"R",270493,"R",546799,"R",49763,"R",561338,"R",611101,1,"R",5329,"R",9385,"R",0,"R",1307053,1,"R",455165,"R",104451,"R",2878196,"R",41691,"R",3024338,"R",45977,"R",425279,"R",471256,"R",5257812,4802647
171137,2,"R",245588,"R",617638,"R",1135,"R",4633,"R",89,"R",390,"R",95980,"R",250611,"R",714842,"R",965453,"R",27471,"R",87072,"R",114543,1,"R",4635,"R",3032,"R",0,"R",1704942,2,"Z",0,"R",171291,"R",783983,"R",41361,"R",996635,"R",775,"R",112235,"R",113010,"R",2814587,2814587
171146,2,"R",251483,"R",981065,"R",1387,"R",4865,"Z",0,"R",1862,"R",163338,"R",258210,"R",1145790,"R",1404000,"R",28429,"R",698048,"R",726477,1,"R",0,"R",560,"R",0,"R",1020435,1,"R",336291,"R",147154,"R",880766,"R",34120,"R",1062040,"R",785,"R",75565,"R",76350,"R",2495116,2158825
171155,2,"R",10523,"Z",0,"R",4,"R",701,"Z",0,"R",43,"Z",0,"R",11267,"R",4,"R",11271,"R",9473,"R",5,"R",9478,1,"R",861,"R",264,"R",0,"R",130880,1,"R",50186,"R",6500,"R",3500,"R",59327,"R",69327,"R",0,"R",6750,"R",6750,"R",257143,206957
171225,2,"R",48024,"R",0,"R",60,"R",1509,"Z",0,"R",143,"Z",0,"R",49676,"R",60,"R",49736,"R",2207,"R",1224,"R",3431,1,"R",14,"R",20,"R",0,"R",443191,1,"R",189790,"R",41219,"R",135407,"R",4771,"R",181397,"R",865,"R",59981,"R",60846,"R",875224,685434
171234,2,"R",36565,"R",0,"R",46,"R",297,"R",0,"R",29,"R",0,"R",36891,"R",46,"R",36937,"R",1649,"R",4514,"R",6163,2,"A",,"A",,"R",0,"R",81018,1,"R",40190,"R",4877,"R",10155,"R",10944,"R",25976,"R",0,"R",0,"R",0,"R",147184,106994
171304,2,"R",64430,"R",188127,"R",87,"R",3111,"R",0,"R",754,"R",32422,"R",68295,"R",220636,"R",288931,"R",3285,"R",9044,"R",12329,1,"R",109,"R",184,"R",0,"R",656876,1,"R",338417,"R",45938,"R",124384,"R",1197,"R",171519,"R",27,"R",30969,"R",30996,"R",1197808,859391
